IdVenta,IdCliente,IdProducto,Cantidad,PrecioUnitario,FechaVenta,Sucursal
1972,136,394,10,13123.86,2025-07-25,Toluca Centro
3468,79,46,16,11303.68,2023-07-22,Monterrey
2948,738,97,20,11031.04,2026-03-11,Toluca Centro
1610,733,101,19,11903.65,2023-09-10,Online
1218,747,87,2,5422.99,2024-03-10,CDMX Norte
1980,74,35,4,17658.01,2023-08-09,CDMX Norte
707,870,417,19,11548.56,2025-02-30,Guadalajara
4174,833,244,9,7956.69,2026-06-11,Puebla
2411,115,117,18,10104.57,2025-11-27,Toluca Centro
410,849,81104,18,17223.14,2026-04-05,Guadalajara
417,530,442,-14,4559.35,2026-04-04,Online
1457,179,408,19,21309.65,2023-04-12,Online
423,899,299,-17,5374.69,2024-10-30,Puebla
199,59910,381,20,8461.51,2025-11-14,CDMX Norte
3205,585,237,9,11019.36,2024-07-19,Puebla
556,763,50,6,-2257.99,2026-04-25,Guadalajara
1537,647,286,5,24822.37,2025-06-17,Online
465,289,328,-7,16909.21,2025-02-19,Metepec
3999,857,3,16,1683.41,2025-11-26,Metepec
2857,748,443,8,3817.98,2024-03-30,Online
4467,677,30,10,18484.16,2025-01-07,CDMX Norte
3876,629,410,1,20349.09,2024-01-02,Online
4544,413,93,7,1195.65,2025-06-07,CDMX Norte
4409,478,379,4,20428.97,2024-11-02,Puebla
4088,204,200,12,433.14,2023-01-19,CDMX Norte
1134,89,326,9,1336.94,2023-04-07,CDMX Norte
1578,462,216,2,2525.75,2024-08-27,Monterrey
2897,554,132,8,14264.71,2025-08-10,Online
3442,325,177,6,19523.67,2024-02-12,Online
1708,39,231,10,7341.61,2025-05-05,CDMX Norte
3307,322,359,11,1601.61,2024-05-23,Puebla
504,137,322,15,10075.9,2024-12-19,
695,284,123,18,12411.26,2026-13-01,Puebla
4455,586,429,9,20877.0,2023-12-17,Monterrey
2500,627,306,17,15957.22,2025-09-22,Metepec
1488,626,300,17,20737.02,2024-05-13,Toluca Centro
4580,79,304,3,12183.89,2024-11-27,CDMX Norte
345,3,72,-10,3536.4,2025-06-06,CDMX Norte
3550,641,416,5,16046.91,2025-01-23,Toluca Centro
88,135,173,6,-2982.12,2023-12-12,CDMX Norte
498,728,436,8,519.11,2024-06-16,
4128,251,184,20,6732.34,2023-11-14,CDMX Norte
1936,305,380,15,11076.67,2024-07-04,Metepec
259,56735,412,8,10891.36,2025-07-08,Guadalajara
3016,817,438,2,16596.21,2025-02-01,Guadalajara
1033,56687,214,7,11636.48,2025-03-03,CDMX Norte
3811,162,224,8,5452.89,2024-04-17,CDMX Norte
4483,308,165,4,12027.18,2026-03-08,Monterrey
3104,405,415,10,1102.98,2025-06-05,Monterrey
142,615,12,5,-2096.73,2024-06-10,Guadalajara
2507,413,412,8,4596.23,2023-10-20,Guadalajara
3062,553,334,2,11357.19,2023-02-10,Toluca Centro
4604,238,210,2,15164.84,2023-06-06,Guadalajara
2004,526,378,4,21789.19,2024-05-22,Puebla
3899,834,211,4,19041.69,2025-07-09,Metepec
4161,732,304,6,8815.01,2023-02-27,Puebla
2370,192,38,9,1751.19,2026-04-06,Online
4652,586,225,6,1322.92,2024-06-23,Online
4373,98,63,14,7667.91,2024-12-19,Monterrey
325,52185,10,19,24382.09,2025-10-11,Guadalajara
238,837,127,17,-4973.52,2024-08-17,Toluca Centro
4567,384,58,14,17433.69,2023-02-19,Puebla
1244,361,196,19,18742.05,2024-01-14,Toluca Centro
302,97,84771,11,24313.78,2023-01-23,Monterrey
3730,349,308,16,18945.78,2025-12-12,Monterrey
4076,615,372,12,22613.02,2024-09-22,Metepec
108,387,82,14,10471.43,2023-10-15,
245,709,226,6,9330.68,2025-02-30,Monterrey
2408,577,244,17,20144.82,2023-08-04,Online
3882,753,395,3,21299.34,2025-12-02,Toluca Centro
2012,459,273,14,1247.32,2024-07-17,CDMX Norte
2970,147,232,4,23080.06,2024-07-25,CDMX Norte
1940,676,264,6,20451.28,2023-11-20,CDMX Norte
1542,217,349,5,5142.41,2023-07-19,Guadalajara
3073,370,89,11,5950.59,2025-10-22,Metepec
1338,316,155,1,11856.62,2024-09-22,Guadalajara
1281,527,147,2,21450.48,2024-09-30,CDMX Norte
1987,787,182,13,23378.91,2024-05-17,Online
2543,828,294,9,2042.11,2023-03-25,CDMX Norte
1772,246,52,18,16447.37,2024-01-26,Guadalajara
2298,323,59,20,13337.08,2025-02-21,Monterrey
40,304,396,4,-847.49,2025-01-09,Monterrey
669,900,383,-14,16002.3,2023-09-08,Toluca Centro
1613,93,389,7,11079.95,2023-08-11,Guadalajara
2731,767,285,4,5598.54,2024-08-12,Monterrey
3306,457,172,17,4918.68,2025-06-23,Monterrey
491,562,307,20,21730.56,NO_FECHA,Online
3614,411,393,7,6228.94,2026-03-24,Puebla
1673,304,195,7,12267.07,2023-04-26,Guadalajara
2684,633,392,4,9097.16,2026-02-07,CDMX Norte
539,666,97,13,22552.14,2026-13-01,Toluca Centro
3285,762,263,16,14635.91,2026-04-03,Online
3134,867,276,16,18523.19,2024-06-04,Monterrey
4338,434,64,12,12439.43,2024-05-07,Monterrey
435,422,80,-14,3774.17,2024-04-12,Online
2514,169,250,18,23852.86,2025-02-24,Online
285,483,381,-16,11155.62,2026-01-23,CDMX Norte
753,489,444,-3,14748.61,2026-03-08,Metepec
2735,269,240,12,9454.56,2025-06-18,Puebla
1472,745,302,18,23968.21,2025-12-29,Guadalajara
2510,331,231,9,15043.16,2023-09-22,CDMX Norte
2074,649,242,10,20355.61,2023-12-14,Puebla
2189,230,115,8,12063.09,2026-05-09,Puebla
192,171,387,4,7414.15,2026-05-02,
463,56846,428,16,1701.4,2024-05-17,Toluca Centro
1299,470,251,16,7246.41,2023-06-03,Monterrey
318,576,100,13,12642.03,2025-04-28,
2175,688,142,7,23200.39,2026-03-08,Monterrey
1933,280,27,4,5388.65,2023-01-21,Metepec
3739,230,257,19,23972.85,2023-01-11,Puebla
1752,683,431,11,20000.21,2024-04-07,CDMX Norte
1115,102,353,8,15221.03,2023-01-19,Monterrey
914,609,84604,20,17007.33,2026-05-16,Monterrey
1759,17,111,8,8134.23,2026-06-10,Toluca Centro
612,52,270,15,9645.98,2024-07-28,
2637,275,67,8,16913.11,2023-03-01,Guadalajara
1352,562,336,2,6512.7,2025-03-19,Monterrey
618,196,114,14,359.12,2025-11-20,
3291,811,93,19,10703.79,2024-04-10,Toluca Centro
471,632,429,-8,14496.56,2024-10-26,Guadalajara
1754,732,74,9,7277.72,2023-07-03,Online
3136,526,26,10,19482.21,2024-08-09,Metepec
4636,95,317,1,20156.16,2023-03-07,Monterrey
3240,237,120,1,16860.26,2024-06-21,Online
4164,116,30,4,23335.78,2025-04-17,CDMX Norte
270,642,284,13,1825.13,2025-04-05,
3160,698,61,16,23934.14,2023-06-22,Guadalajara
16,841,416,13,-2288.49,2024-05-25,CDMX Norte
163,57368,137,13,11998.02,2023-03-30,Metepec
4104,732,361,18,3537.37,2025-03-17,CDMX Norte
2225,361,285,5,22000.16,2023-10-24,CDMX Norte
544,490,348,20,-1851.99,2025-08-11,Monterrey
360,262,397,18,15526.14,2023-04-25,
620,284,87767,4,22884.52,2025-04-01,Guadalajara
1382,305,232,9,24045.94,2023-03-23,Online
116,345,82333,4,14506.32,2023-06-05,Metepec
1102,16,195,11,22154.36,2023-11-13,Puebla
932,800,86795,12,21314.78,2026-03-24,Guadalajara
2765,546,102,5,20262.65,2023-01-17,Monterrey
269,5,155,2,15672.73,31/31/2025,Monterrey
2877,445,383,19,14094.69,2026-02-07,Metepec
2048,422,437,16,13300.4,2023-08-16,Puebla
1554,213,132,18,721.42,2023-10-09,Puebla
4091,214,166,9,14535.92,2025-01-19,Online
2292,733,429,1,7960.75,2023-12-01,Toluca Centro
737,124,378,11,6500.57,NO_FECHA,Monterrey
4291,781,398,15,18316.6,2024-07-12,Online
867,481,195,-17,11152.3,2023-01-22,Puebla
1409,227,334,15,3877.0,2026-03-18,Puebla
242,822,85820,1,1415.7,2024-12-03,Puebla
4707,117,341,3,22047.51,2023-11-10,Metepec
3585,110,410,11,8397.08,2025-07-18,CDMX Norte
4493,680,421,9,13351.27,2023-06-19,Metepec
2864,892,358,4,6391.56,2025-05-06,Metepec
2178,689,432,6,537.99,2024-05-17,Puebla
1481,633,77,2,18229.69,2026-03-07,Guadalajara
4134,343,37,17,19817.8,2026-05-19,Guadalajara
411,183,271,-13,11450.11,2024-11-08,Online
4758,20,61,20,18963.03,2024-10-19,Toluca Centro
484,808,5,1,-1903.85,2023-10-13,Metepec
2503,67,321,14,333.09,2023-11-27,Puebla
3182,592,213,9,2056.19,2024-09-07,Guadalajara
128,261,84625,7,19027.13,2025-03-09,Online
2101,755,377,6,23775.57,2023-07-22,Metepec
236,329,83326,15,20617.45,2023-06-28,Puebla
1086,612,402,7,8444.16,2024-02-07,Monterrey
3089,866,311,8,3953.76,2025-07-02,Guadalajara
850,593,371,11,-1774.5,2024-05-20,Online
4163,236,235,10,12611.33,2026-01-13,Metepec
2444,639,233,15,14457.19,2026-02-21,Puebla
1837,504,236,14,17881.26,2024-12-15,Guadalajara
42,517,420,7,20370.01,2025-12-29,
1643,170,168,18,19679.66,2023-04-23,CDMX Norte
1091,702,29,2,4081.8,2024-04-23,Puebla
1641,135,239,3,7686.77,2026-06-06,Puebla
1211,49,413,11,16286.48,2024-03-03,Monterrey
2282,562,268,20,21880.19,2023-12-11,Online
4777,521,317,11,1124.83,2025-07-24,Monterrey
3383,223,351,15,22281.61,2026-02-23,Monterrey
699,335,193,-8,20714.82,2025-04-07,CDMX Norte
1930,802,410,4,295.41,2024-04-02,CDMX Norte
3972,510,197,3,23864.04,2025-06-03,Guadalajara
4638,829,186,19,21696.33,2024-10-28,Monterrey
3822,592,322,14,11055.41,2024-03-20,Monterrey
691,56720,268,3,18934.44,2026-02-21,CDMX Norte
3188,437,429,18,19056.05,2024-07-01,Monterrey
1575,390,198,18,13993.27,2024-11-20,Guadalajara
3214,631,361,15,23449.9,2023-12-31,Toluca Centro
1999,874,127,20,1356.03,2026-05-01,CDMX Norte
188,614,85850,4,23472.5,2025-02-10,Metepec
658,841,274,14,-742.97,2024-07-24,Toluca Centro
2985,216,406,6,24963.15,2025-09-02,Toluca Centro
4302,60,153,5,8239.93,2025-08-17,Monterrey
1814,700,379,16,19486.26,2024-04-07,Monterrey
4515,348,60,20,8784.29,2026-04-07,Online
623,272,199,18,6264.35,31/31/2025,Monterrey
1184,575,155,14,22827.57,2023-03-28,Metepec
2638,716,360,2,21168.23,2024-09-15,Online
2253,55,424,16,11441.23,2025-04-05,Puebla
202,476,119,9,-599.35,2024-01-30,CDMX Norte
1715,272,56,8,17223.43,2023-09-17,Metepec
1838,219,441,19,4202.46,2023-11-29,Guadalajara
799,57550,200,17,7640.7,2024-03-01,Monterrey
439,52202,130,9,19886.49,2024-06-06,Guadalajara
415,50216,146,12,20415.43,2026-06-01,Guadalajara
2617,40,222,10,20789.47,2025-03-16,Puebla
4117,740,280,3,4706.8,2026-03-13,Puebla
840,588,203,17,18193.88,2024-07-24,
4728,619,80,15,24624.33,2023-11-08,Monterrey
813,399,403,-5,1036.89,2024-07-11,Online
1770,660,443,3,18379.66,2023-09-28,Toluca Centro
2207,778,357,12,1102.73,2024-04-04,Monterrey
2334,875,313,1,8913.24,2025-05-21,CDMX Norte
548,660,89964,13,16397.63,2025-05-05,CDMX Norte
4125,378,233,7,22721.29,2023-09-11,Guadalajara
968,6,83735,17,5587.39,2026-04-14,Puebla
4053,888,262,10,3287.2,2023-01-13,CDMX Norte
3004,214,269,3,11133.04,2023-05-14,Puebla
354,566,26,16,16571.85,2026-03-17,
1284,494,381,7,19417.64,2023-03-31,Monterrey
1805,222,245,10,21565.75,2025-11-15,Monterrey
2640,362,65,7,15531.85,2024-04-05,CDMX Norte
3453,32,388,4,17670.7,2025-11-30,Metepec
1597,414,133,15,10611.88,2026-05-24,Monterrey
4561,886,56,20,3470.5,2026-04-24,Metepec
1447,727,268,1,11678.27,2025-08-08,Puebla
1113,147,368,1,10022.35,2024-02-24,CDMX Norte
2567,121,12,15,6730.73,2024-03-13,Metepec
4286,531,312,15,3953.04,2024-01-25,Guadalajara
2603,670,233,14,12809.03,2023-04-02,Puebla
4633,596,97,16,18100.06,2023-09-06,Metepec
75,307,424,-17,23311.12,2025-08-04,Online
3086,664,2,2,23126.11,2024-09-24,Metepec
655,53846,205,15,6979.86,2025-05-04,Monterrey
2825,760,185,18,19196.12,2025-01-09,Metepec
3601,273,438,15,381.3,2023-07-12,Monterrey
3577,517,311,2,13869.13,2024-09-22,Puebla
4446,806,108,10,22954.45,2025-08-05,Guadalajara
2692,102,324,6,14755.91,2025-03-02,Monterrey
2313,267,351,9,13675.6,2024-03-14,Toluca Centro
1026,162,385,11,13836.49,2024-04-01,
146,256,89474,5,1592.26,2025-08-25,Monterrey
3925,162,366,4,11084.01,2024-01-28,Puebla
883,50257,293,12,20088.49,2023-09-04,Toluca Centro
3217,710,400,10,2128.4,2023-02-28,Guadalajara
4185,397,281,6,20866.16,2025-02-01,Guadalajara
3567,448,428,14,5405.46,2025-03-12,Puebla
580,825,51,5,-2952.19,2025-12-29,Monterrey
2784,724,4,20,11217.07,2025-08-12,Metepec
4396,167,248,12,14752.01,2024-04-02,Online
4715,542,198,5,21192.03,2024-08-13,CDMX Norte
3185,136,343,19,17950.26,2023-03-22,Online
2862,492,280,3,24328.08,2025-07-05,Online
1476,818,261,9,7918.61,2025-12-30,Metepec
3555,240,70,13,20598.15,2026-04-20,Online
4247,479,140,9,7353.76,2024-06-26,Monterrey
1647,203,395,4,14900.97,2023-09-21,Online
852,466,369,1,3829.54,2025-05-21,
2220,898,13,16,20226.76,2024-12-08,Monterrey
4477,328,285,13,6121.98,2026-06-02,Monterrey
2156,767,129,1,24620.55,2024-11-19,Puebla
635,719,122,12,13595.9,2025-02-30,CDMX Norte
1401,79,322,9,18327.71,2024-12-29,Guadalajara
1291,191,154,3,24568.47,2023-01-11,CDMX Norte
3998,876,313,20,17470.77,2023-05-30,Metepec
3997,772,407,4,9543.75,2025-11-22,CDMX Norte
4298,311,116,3,14394.93,2023-07-28,Guadalajara
4347,540,92,17,4211.52,2023-11-10,CDMX Norte
396,300,105,8,4972.75,2023-12-14,
567,815,346,-8,23871.43,2024-03-11,Monterrey
3707,698,241,12,20974.97,2025-05-28,Monterrey
3675,662,102,15,8288.99,2024-01-09,CDMX Norte
1023,201,257,-13,19256.33,2025-10-17,CDMX Norte
2378,899,387,7,20104.65,2025-12-02,Toluca Centro
1307,371,410,1,9637.82,2023-11-24,Guadalajara
139,55467,260,1,18166.21,2023-05-15,Online
2106,667,178,7,22505.08,2025-06-17,CDMX Norte
3050,132,219,17,24244.49,2024-02-11,CDMX Norte
1513,7,144,20,13666.82,2025-05-15,Guadalajara
4465,868,440,10,18860.79,2025-05-18,Online
3117,755,416,14,16121.31,2024-07-19,Metepec
3592,656,351,10,18815.97,2024-05-06,Monterrey
1665,898,6,19,1120.26,2025-12-13,Monterrey
3587,100,448,9,2269.44,2024-06-11,Monterrey
644,868,84034,8,23125.28,2023-01-10,Monterrey
1037,703,255,20,6546.38,NO_FECHA,Puebla
2374,642,152,9,17119.17,2023-01-10,Monterrey
1233,801,224,9,14523.55,2023-01-16,Monterrey
535,51410,417,20,19307.02,2024-10-28,Toluca Centro
1853,632,214,8,18145.69,2024-09-09,Guadalajara
573,749,353,-5,7436.98,2025-02-23,Puebla
3482,293,378,20,24445.06,2024-09-29,CDMX Norte
4808,659,296,7,15207.23,2025-12-15,Monterrey
3011,642,398,6,3095.35,2024-01-26,Monterrey
3027,498,337,5,3886.76,2023-08-24,Toluca Centro
4574,737,251,7,23452.47,2024-08-16,Metepec
4354,847,101,8,2412.31,2025-03-03,Guadalajara
3524,416,32,13,22450.47,2025-01-13,Toluca Centro
4511,380,183,7,3574.69,2025-03-09,Puebla
4139,748,265,3,6360.59,2026-05-28,Guadalajara
3179,240,372,15,825.41,2024-05-11,Puebla
2997,695,330,6,2990.96,2024-07-03,Monterrey
1914,779,4,13,10481.97,2025-07-30,Toluca Centro
1156,829,349,1,982.88,2025-10-22,CDMX Norte
1915,110,60,2,24681.73,2025-01-01,Toluca Centro
4746,502,88,17,16325.82,2025-05-05,Online
3328,375,37,12,16211.71,2024-11-22,Monterrey
888,84,13,7,7413.23,2024-09-19,
4285,148,4,2,5321.69,2025-05-17,Guadalajara
1,58333,190,6,13498.96,2026-03-17,Metepec
1438,871,16,8,22824.37,2026-04-01,Puebla
2345,239,266,19,10313.46,2025-10-18,Metepec
2039,422,422,15,22447.13,2023-07-04,Puebla
941,418,285,12,12515.42,2026-13-01,Puebla
465,289,328,-7,16909.21,2025-02-19,Metepec
889,50949,417,18,5637.68,2024-08-26,Toluca Centro
555,455,64,-19,19601.97,2023-10-14,Online
3838,630,92,18,23793.86,2023-07-01,Online
564,63,265,6,19046.41,2025-06-26,
3157,157,202,12,7817.09,2024-01-13,Guadalajara
636,647,291,7,24920.59,2023-01-24,
283,53979,328,15,15934.08,2024-09-13,Toluca Centro
3250,699,276,16,18358.51,2024-05-20,Puebla
2227,744,416,17,17612.14,2023-02-24,Monterrey
110,224,86389,14,13171.5,2023-12-24,CDMX Norte
3092,872,224,16,3534.69,2025-10-16,Metepec
94,398,92,14,-1857.35,2023-06-10,Metepec
2417,429,286,1,10841.06,2025-05-27,Toluca Centro
3216,31,24,16,21627.63,2026-03-22,Guadalajara
2980,339,60,18,2970.38,2024-05-16,Online
3282,236,166,17,7018.44,2025-12-27,Toluca Centro
1251,619,22,7,6773.24,2025-02-22,Metepec
2066,816,251,7,10644.2,2025-09-20,Puebla
397,52960,247,9,24721.23,2025-11-25,CDMX Norte
2775,44,306,16,1592.31,2023-06-02,Monterrey
1530,671,292,2,244.09,2023-08-07,Online
1955,442,256,20,5091.7,2024-01-13,Guadalajara
2869,834,318,18,9738.96,2024-06-02,Toluca Centro
2576,639,367,11,9021.39,2023-04-21,Puebla
1640,231,179,3,4127.88,2023-01-20,CDMX Norte
2479,90,450,4,16247.06,2025-04-07,Toluca Centro
992,280,83983,19,24096.29,2025-02-06,Toluca Centro
3237,442,248,10,20525.74,2024-12-23,Puebla
1735,158,292,20,13359.14,2023-01-16,CDMX Norte
4505,366,122,8,13377.65,2023-03-20,Online
4146,240,319,17,23825.06,2026-05-27,CDMX Norte
4181,186,398,2,966.18,2024-04-05,Metepec
1404,222,197,8,3239.52,2025-02-18,Metepec
4410,473,262,12,7180.14,2023-01-21,Monterrey
229,55025,62,4,5174.65,2025-06-14,Monterrey
3650,247,176,20,5840.62,2025-11-19,Online
4270,591,98,17,578.88,2023-10-23,CDMX Norte
4598,391,416,8,10568.44,2024-02-14,Monterrey
1698,504,230,6,8145.07,2023-11-14,Metepec
792,489,42,13,21882.66,2024-12-17,
4815,705,278,3,9632.57,2023-03-19,Monterrey
4773,280,19,3,22156.14,2025-02-06,Online
394,112,356,15,-1664.3,2025-07-25,Metepec
3710,224,80,10,8119.15,2025-04-02,Monterrey
3415,785,404,20,8711.41,2024-04-17,Toluca Centro
193,59406,38,2,1630.53,2024-07-26,Metepec
4310,432,263,19,16401.44,2025-12-04,Metepec
1499,775,355,1,13659.1,2025-11-19,Online
4194,169,393,5,2583.42,2024-04-01,Online
313,56893,312,11,17115.04,2023-11-15,Metepec
2988,892,337,14,2934.28,2025-12-22,Toluca Centro
3375,297,312,9,10444.92,2023-08-11,Metepec
1118,559,354,19,1730.71,2025-11-14,Online
3355,562,209,9,13319.77,2026-05-31,Toluca Centro
3969,571,278,7,11637.9,2024-03-12,Puebla
2002,838,316,15,5092.67,2023-03-19,Monterrey
678,25,32,17,17233.62,2023-01-27,
4691,456,419,17,6195.59,2025-11-22,Monterrey
4133,808,208,20,2966.45,2025-09-14,Online
4622,238,60,17,14361.04,2024-11-21,Metepec
10,816,268,2,-4466.67,2023-07-14,Online
1828,280,18,3,6517.32,2024-07-19,Online
2580,285,20,14,3274.29,2023-10-14,Puebla
1744,407,341,6,7770.78,2024-06-15,Metepec
1852,151,114,17,24241.81,2023-01-08,Metepec
672,893,182,13,7851.69,2025-09-25,
15,452,33,-15,12980.59,2024-04-07,Toluca Centro
2946,106,216,9,12812.85,2023-05-18,CDMX Norte
150,730,53,16,4803.37,2024-04-05,
2090,657,343,11,13618.66,2024-08-05,Monterrey
458,567,87320,1,17487.96,2023-08-18,Toluca Centro
1749,510,141,10,12763.03,2023-12-04,Guadalajara
1505,39,288,6,14686.91,2023-03-09,CDMX Norte
1493,676,47,8,20918.11,2023-06-19,Metepec
1574,704,258,3,2748.46,2023-06-04,CDMX Norte
4564,330,15,3,9918.97,2025-02-03,Online
1,58333,190,6,13498.96,2026-03-17,Metepec
280,160,350,17,-3675.65,2024-04-17,CDMX Norte
4180,498,192,15,6473.5,2024-03-29,Metepec
97,54772,116,16,23658.62,2023-03-10,Toluca Centro
4559,158,420,8,2177.41,2024-12-03,Metepec
87,567,144,-17,6969.22,2025-01-06,Online
1246,832,255,19,13217.65,2024-07-25,Toluca Centro
2899,413,383,16,5799.29,2024-01-04,CDMX Norte
358,504,297,3,-1034.64,2023-08-22,Toluca Centro
4806,455,222,2,16058.39,2023-08-18,Online
4820,761,199,2,9220.16,2026-06-01,Monterrey
1282,607,42,15,11905.27,2025-03-26,Toluca Centro
4149,122,449,9,24186.99,2025-06-27,Puebla
3097,448,167,12,20709.93,2025-06-03,CDMX Norte
879,266,207,-1,3802.94,2024-11-25,Toluca Centro
4279,402,273,20,7809.94,2026-04-03,Online
1583,549,404,19,14515.59,2025-01-27,Puebla
1,58333,190,6,13498.96,2026-03-17,Metepec
4407,217,266,9,18260.83,2023-04-24,Toluca Centro
3345,231,229,8,8789.63,2024-11-27,Metepec
3634,22,436,14,10697.3,2025-04-04,Monterrey
4757,150,25,8,24609.47,2024-07-16,CDMX Norte
4496,33,230,11,22568.36,2024-02-05,CDMX Norte
4031,652,127,4,17586.25,2025-02-08,CDMX Norte
250,557,224,7,-626.92,2023-01-03,CDMX Norte
1150,844,29,2,22935.37,2024-05-04,Toluca Centro
1473,104,250,12,1221.79,2023-01-02,Puebla
3774,776,432,1,13734.25,2023-02-14,Toluca Centro
496,757,59,18,-4959.97,2024-06-27,Toluca Centro
256,380,151,15,-1334.49,2023-12-10,Puebla
3173,137,10,1,16489.47,2025-02-16,Monterrey
4037,479,352,14,21295.2,2023-10-01,CDMX Norte
3025,822,188,18,11406.29,2026-02-19,Online
1215,121,12,5,757.88,2024-10-11,Toluca Centro
4755,765,414,5,15102.45,2024-12-23,Toluca Centro
1221,559,101,14,12176.36,2024-10-08,Monterrey
3814,608,29,8,22706.19,2023-05-26,CDMX Norte
1169,827,274,16,18060.25,2023-04-02,Metepec
1418,467,200,1,11237.9,2025-05-29,Online
2391,822,337,6,3995.79,2026-02-19,CDMX Norte
373,53868,431,10,957.55,2024-02-23,Metepec
3858,796,188,12,8107.47,2023-08-22,Guadalajara
918,47,4,3,9658.26,2024-08-05,
3970,493,38,6,11134.47,2024-10-06,CDMX Norte
3194,302,235,6,20529.02,2026-05-06,Online
3446,720,418,17,21455.86,2025-08-08,Puebla
1869,472,162,2,24906.76,2024-08-24,Metepec
4458,575,248,20,7622.68,2023-11-20,Puebla
340,94,142,12,-4470.54,2024-10-16,Toluca Centro
3825,796,162,7,13551.38,2024-11-01,Metepec
4489,76,308,2,23611.28,2023-04-03,CDMX Norte
2630,5,76,12,9610.69,2023-11-05,Metepec
312,280,226,10,21671.23,2024-05-11,
1021,54067,152,16,23263.71,2026-01-09,CDMX Norte
70,189,131,16,-4680.16,2025-10-06,Metepec
4019,429,105,4,18760.78,2026-03-09,Online
92,498,87769,9,18496.06,2023-05-02,Online
609,488,433,-18,175.57,2025-12-27,Monterrey
4082,787,182,4,18232.29,2025-06-23,CDMX Norte
1747,821,168,13,11071.63,2026-05-20,Puebla
1769,242,138,17,14938.42,2024-12-22,Toluca Centro
3773,25,214,12,690.65,2026-06-08,Monterrey
2303,19,234,5,832.88,2024-02-15,Monterrey
3343,758,171,10,9925.47,2023-11-01,Puebla
2144,55,269,3,7583.0,2024-09-11,Puebla
490,253,370,7,-4114.69,2023-05-23,Guadalajara
3034,143,199,19,4941.69,2023-07-24,Metepec
1058,819,89955,10,15552.92,2025-12-30,Guadalajara
1119,700,311,6,9931.95,2023-06-22,Online
1745,58,45,14,24682.15,2024-08-04,Metepec
254,840,83892,19,20408.37,2025-02-01,CDMX Norte
948,163,47,17,22259.44,2025-12-29,
2420,164,247,1,4160.18,2023-08-12,Toluca Centro
2537,588,225,9,11251.38,2026-05-22,Online
2140,305,429,11,7832.17,2023-03-09,Metepec
762,462,140,4,3934.42,2024-05-10,
4295,50,198,10,22652.21,2026-01-22,CDMX Norte
1589,627,230,5,10437.29,2025-06-30,Guadalajara
4359,65,65,5,14416.19,2025-02-08,Online
4144,420,446,16,22316.26,2025-09-14,Guadalajara
3448,524,47,15,13231.65,2025-08-28,Toluca Centro
3118,176,25,10,3418.0,2024-03-08,Puebla
108,387,82,14,10471.43,2023-10-15,
4500,434,207,13,24800.96,2024-08-25,Guadalajara
310,225,396,14,-4220.43,2024-06-04,Toluca Centro
2666,571,82,18,3502.88,2023-05-20,Monterrey
4620,423,168,5,24854.46,2025-07-12,Metepec
1093,695,96,5,5724.37,2024-06-06,Online
2760,832,180,12,22089.14,2023-01-08,Puebla
2490,289,256,12,23434.87,2025-03-30,Monterrey
674,377,83850,13,8779.06,2025-04-08,Toluca Centro
2340,103,130,1,22312.83,2023-10-01,Toluca Centro
1117,259,288,3,21837.15,2024-08-07,Monterrey
1062,177,156,13,20502.36,2026-03-11,
4168,465,128,4,13462.89,2023-10-29,CDMX Norte
1831,653,416,16,16266.39,2023-07-21,CDMX Norte
4609,528,49,7,19951.21,2025-03-20,Monterrey
1848,510,126,9,3901.7,2025-10-24,Puebla
4661,538,400,1,16479.68,2026-04-11,Toluca Centro
2071,291,39,17,6052.74,2023-02-17,Online
1879,119,84,4,17270.08,2023-06-13,CDMX Norte
4102,487,46,11,6908.73,2024-10-15,Metepec
3958,15,79,7,17306.68,2024-09-05,CDMX Norte
1825,326,17,9,10095.93,2024-12-25,CDMX Norte
456,18,103,1,4488.63,2023-11-17,
1373,173,379,2,15488.34,2025-12-28,Monterrey
189,834,290,-17,1775.04,2025-10-19,CDMX Norte
1859,535,433,16,2551.31,2024-06-06,Online
3465,211,159,20,7660.42,2024-09-11,Monterrey
3731,196,414,14,2834.1,2023-12-10,Online
4642,767,303,4,7763.64,2025-02-14,Metepec
1801,180,354,5,1146.46,2024-10-27,Toluca Centro
3695,712,356,20,21990.13,2024-08-09,Puebla
45,607,145,-15,9708.93,2025-11-28,CDMX Norte
1621,801,33,10,20376.04,2023-10-15,Guadalajara
949,55575,277,11,16719.2,2024-03-15,Online
1594,428,26,3,6492.05,2024-01-27,CDMX Norte
3729,547,132,19,19255.34,2024-05-19,Online
357,234,198,-13,19657.62,2026-01-12,Guadalajara
4681,568,316,13,1851.85,2024-08-15,Puebla
2118,835,355,5,21185.33,2025-08-10,Puebla
2790,84,422,11,6201.05,2025-04-25,Monterrey
478,113,440,8,-2041.68,2026-04-19,Toluca Centro
1464,55,224,8,22136.53,2024-02-17,Monterrey
69,375,111,-18,15616.06,2023-02-10,Monterrey
4491,675,41,6,11335.58,2024-10-05,Monterrey
1667,877,42,5,5233.94,2025-05-20,Monterrey
1396,664,201,11,16958.52,2023-10-13,Puebla
3624,572,237,4,14393.37,2025-05-29,Metepec
2528,601,166,18,10999.74,2024-08-12,Toluca Centro
1985,169,33,7,18774.23,2026-05-10,Monterrey
1097,716,5,7,21719.8,2023-01-18,Guadalajara
